Card_Name,Rarity,RH?,Number,Market Price,Listed Median,Adjusted Price,Slot 1 (Common),Slot 2 (Common),Slot 3 (Common),Slot 4 (Common),Slot 5 (Uncommon),Slot 6 (Uncommon),Slot 7 (Uncommon),Slot 8 (RH),Slot 9 (Illustration/RH),Slot 10 (Rare+),Slot 11 (Code)
Torkoal,Uncommon_RH,Yes,RH_035/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Fuecoco,Common_RH,Yes,RH_036/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Crocalor,Uncommon_RH,Yes,RH_037/198,$0.04,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Skeledirge,Rare_RH,Yes,RH_038/198,$0.14,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Charcadet - 039/198,Common_RH,Yes,RH_039/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Charcadet - 040/198,Common_RH,Yes,RH_040/198,$0.08,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Armarouge - 041/198,Rare_RH,Yes,RH_041/198,$0.13,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Slowpoke - 042/198,Common_RH,Yes,RH_042/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Slowbro,Rare_RH,Yes,RH_043/198,$0.14,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Magikarp,Common_RH,Yes,RH_044/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Buizel,Common_RH,Yes,RH_046/198,$0.07,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Floatzel,Uncommon_RH,Yes,RH_047/198,$0.04,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Alomomola,Common_RH,Yes,RH_048/198,$0.06,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Clauncher - 049/198,Common_RH,Yes,RH_049/198,$0.03,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Clawitzer,Common_RH,Yes,RH_050/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Bruxish,Common_RH,Yes,RH_051/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Quaxly,Common_RH,Yes,RH_052/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Quaxwell,Uncommon_RH,Yes,RH_053/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Quaquaval,Rare_RH,Yes,RH_054/198,$0.14,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Wiglett - 055/198,Common_RH,Yes,RH_055/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Wiglett - 056/198,Common_RH,Yes,RH_056/198,$0.08,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Wugtrio,Uncommon_RH,Yes,RH_057/198,$0.08,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Cetoddle - 058/198,Common_RH,Yes,RH_058/198,$0.06,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Cetoddle - 059/198,Common_RH,Yes,RH_059/198,$0.08,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Cetitan,Uncommon_RH,Yes,RH_060/198,$0.06,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Dondozo - 061/198,Rare_RH,Yes,RH_061/198,$0.12,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Tatsugiri,Uncommon_RH,Yes,RH_062/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Magnemite,Common_RH,Yes,RH_063/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Magneton,Common_RH,Yes,RH_064/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Mareep,Common_RH,Yes,RH_066/198,$0.06,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Flaaffy,Uncommon_RH,Yes,RH_067/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pachirisu - 068/198,Uncommon_RH,Yes,RH_068/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Rotom - 069/198,Common_RH,Yes,RH_069/198,$0.04,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Rotom - 070/198,Common_RH,Yes,RH_070/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Toxel,Common_RH,Yes,RH_071/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Toxtricity,Uncommon_RH,Yes,RH_072/198,$0.04,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pawmi - 073/198,Common_RH,Yes,RH_073/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pawmi - 074/198,Common_RH,Yes,RH_074/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pawmo,Common_RH,Yes,RH_075/198,$0.06,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pawmot - 076/198,Rare_RH,Yes,RH_076/198,$0.08,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Wattrel - 077/198,Common_RH,Yes,RH_077/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Wattrel - 078/198,Common_RH,Yes,RH_078/198,$0.06,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Kilowattrel,Uncommon_RH,Yes,RH_079/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Miraidon,Rare_RH,Yes,RH_080/198,$0.12,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Drowzee - 082/198,Common_RH,Yes,RH_082/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Hypno,Uncommon_RH,Yes,RH_083/198,$0.06,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Ralts - 084/198,Common_RH,Yes,RH_084/198,$0.04,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Kirlia - 085/198,Common_RH,Yes,RH_085/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Shuppet,Common_RH,Yes,RH_087/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Drifloon,Common_RH,Yes,RH_089/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Drifblim,Uncommon_RH,Yes,RH_090/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Flabebe,Common_RH,Yes,RH_091/198,$0.02,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Floette,Common_RH,Yes,RH_092/198,$0.06,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Florges,Uncommon_RH,Yes,RH_093/198,$0.03,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Dedenne - 094/198,Common_RH,Yes,RH_094/198,$0.03,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Dedenne - 095/198,Common_RH,Yes,RH_095/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Klefki,Rare_RH,Yes,RH_096/198,$0.14,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Fidough - 097/198,Common_RH,Yes,RH_097/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Fidough - 098/198,Common_RH,Yes,RH_098/198,$0.07,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Dachsbun,Uncommon_RH,Yes,RH_099/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Flittle - 100/198,Common_RH,Yes,RH_100/198,$0.03,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Flittle - 101/198,Common_RH,Yes,RH_101/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Flittle - 102/198,Common_RH,Yes,RH_102/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Espathra,Uncommon_RH,Yes,RH_103/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Greavard - 104/198,Common_RH,Yes,RH_104/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Greavard - 105/198,Common_RH,Yes,RH_105/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Houndstone,Rare_RH,Yes,RH_106/198,$0.09,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Mankey,Common_RH,Yes,RH_107/198,$0.06,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Primeape,Common_RH,Yes,RH_108/198,$0.06,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Annihilape,Rare_RH,Yes,RH_109/198,$0.10,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Meditite - 110/198,Common_RH,Yes,RH_110/198,$0.02,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Medicham - 111/198,Uncommon_RH,Yes,RH_111/198,$0.03,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Riolu - 112/198,Common_RH,Yes,RH_112/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Riolu - 113/198,Common_RH,Yes,RH_113/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Lucario,Uncommon_RH,Yes,RH_114/198,$0.05,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Sandile - 115/198,Common_RH,Yes,RH_115/198,$0.03,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Krokorok,Common_RH,Yes,RH_116/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Krookodile,Uncommon_RH,Yes,RH_117/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Hawlucha,Rare_RH,Yes,RH_118/198,$0.19,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Silicobra,Common_RH,Yes,RH_119/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Sandaconda,Uncommon_RH,Yes,RH_120/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Stonjourner,Uncommon_RH,Yes,RH_121/198,$0.03,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Klawf - 122/198,Rare_RH,Yes,RH_122/198,$0.08,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Koraidon,Rare_RH,Yes,RH_124/198,$0.11,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Grimer,Common_RH,Yes,RH_126/198,$0.03,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Muk,Uncommon_RH,Yes,RH_127/198,$0.03,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Seviper,Common_RH,Yes,RH_128/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Spiritomb,Uncommon_RH,Yes,RH_129/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Croagunk,Common_RH,Yes,RH_130/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Pawniard,Common_RH,Yes,RH_132/198,$0.05,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Bisharp,Common_RH,Yes,RH_133/198,$0.08,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Kingambit - 134/198,Rare_RH,Yes,RH_134/198,$0.10,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Maschiff - 135/198,Common_RH,Yes,RH_135/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Maschiff - 136/198,Common_RH,Yes,RH_136/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Mabosstiff - 137/198,Uncommon_RH,Yes,RH_137/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Bombirdier - 138/198,Uncommon_RH,Yes,RH_138/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Forretress,Uncommon_RH,Yes,RH_139/198,$0.04,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Varoom - 140/198,Common_RH,Yes,RH_140/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Varoom - 141/198,Common_RH,Yes,RH_141/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Revavroom,Rare_RH,Yes,RH_142/198,$0.11,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Chansey,Common_RH,Yes,RH_144/198,$0.06,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Blissey,Uncommon_RH,Yes,RH_145/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Zangoose - 146/198,Common_RH,Yes,RH_146/198,$0.07,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Zangoose - 147/198,Uncommon_RH,Yes,RH_147/198,$0.05,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Starly - 148/198,Common_RH,Yes,RH_148/198,$0.02,$0.05,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Staravia,Common_RH,Yes,RH_149/198,$0.04,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Staraptor,Uncommon_RH,Yes,RH_150/198,$0.03,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Skwovet - 151/198,Common_RH,Yes,RH_151/198,$0.11,$0.15,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Greedent,Uncommon_RH,Yes,RH_152/198,$0.03,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Indeedee,Rare_RH,Yes,RH_153/198,$0.06,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Lechonk - 154/198,Common_RH,Yes,RH_154/198,$0.04,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Lechonk - 155/198,Common_RH,Yes,RH_155/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Lechonk - 156/198,Common_RH,Yes,RH_156/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Oinkologne,Uncommon_RH,Yes,RH_157/198,$0.04,$0.06,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Tandemaus - 159/198,Common_RH,Yes,RH_159/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Tandemaus - 160/198,Common_RH,Yes,RH_160/198,$0.07,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Maushold,Uncommon_RH,Yes,RH_161/198,$0.03,$0.09,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Squawkabilly,Common_RH,Yes,RH_162/198,$0.05,$0.08,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Cyclizar - 163/198,Uncommon_RH,Yes,RH_163/198,$0.02,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Cyclizar - 164/198,Rare_RH,Yes,RH_164/198,$0.15,—,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Flamigo,Uncommon_RH,Yes,RH_165/198,$0.05,$0.07,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Arven - 166/198,Uncommon_RH,Yes,RH_166/198,$0.12,$0.20,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Beach Court,Uncommon_RH,Yes,RH_167/198,$0.10,$0.20,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Crushing Hammer,Common_RH,Yes,RH_168/198,$0.06,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Defiance Band,Uncommon_RH,Yes,RH_169/198,$0.08,$0.12,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Electric Generator,Uncommon_RH,Yes,RH_170/198,$0.13,$0.24,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Energy Retrieval,Common_RH,Yes,RH_171/198,$0.14,$0.15,$0.50,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
Energy Search,Common_RH,Yes,RH_172/198,$0.09,$0.10,$0.25,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.005376344086,0.00469516129,0,0
